SHIPPER_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_TYPE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST,DELIVERY_DISTANCE,LAT,LON,RECORD_TIMESTAMP,LATE_DELIVERY
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266561,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-01T22:19:00+00:00,2023-12-02T01:00:01+00:00,2023-12-02T05:51:00+00:00,2023-12-02 08:46:01+00:00,238.85,51.7709974140546,-0.440435772056878,2023-12-02 14:30:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266561,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-01T22:19:00+00:00,2023-12-02T01:00:01+00:00,2023-12-02T05:51:00+00:00,2023-12-02 08:46:01+00:00,238.85,51.7715523179012,-0.439262072009209,2023-12-02 14:32:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266561,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-01T22:19:00+00:00,2023-12-02T01:00:01+00:00,2023-12-02T05:51:00+00:00,2023-12-02 08:46:01+00:00,238.85,51.771660656821105,-0.43854177851818,2023-12-02 14:34:00+00:00,1
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231218-275262,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-19T18:02:00+00:00,2023-12-19T19:02:00+00:00,2023-12-20T00:30:00+00:00,2023-12-20 01:00:00+00:00,198.29,53.294784895665,-1.0669147249955,2023-12-19 05:44:00+00:00,0
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231030-257856,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NP26 3TS,53.4361926,-1.0624788,51.57282060000001,-2.8584854,2023-11-01T07:00:00+00:00,2023-11-01T07:59:00+00:00,2023-11-01T15:55:00+00:00,2023-11-01 16:25:00+00:00,240.54,51.5734636141316,-2.85885425466787,2023-11-04 11:58:00+00:00,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231212-272809,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.6340672,-2.1141992,52.602483,-1.1921419,2023-12-13T10:00:00+00:00,2023-12-13T10:30:00+00:00,2023-12-13T16:30:00+00:00,2023-12-13 17:00:00+00:00,130.35,52.6024516666667,-1.19163333333333,2023-12-13 14:10:00+00:00,0
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231212-272809,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.6340672,-2.1141992,52.602483,-1.1921419,2023-12-13T10:00:00+00:00,2023-12-13T10:30:00+00:00,2023-12-13T16:30:00+00:00,2023-12-13 17:00:00+00:00,130.35,52.6033416666667,-1.19198,2023-12-13 14:13:00+00:00,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231004-250036,CAUK001022,3.5T Van,LWB Van,SL3 0BB,E1W 2DA,51.4708096,-0.5147193,51.5084049,-0.0579383,2023-10-12T05:45:00+00:00,2023-10-12T06:45:00+00:00,2023-10-12T07:15:00+00:00,2023-10-12 08:15:00+00:00,32.0,51.5090413753368,-0.058625320899651,2023-10-12 07:30:00+00:00,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231004-250036,CAUK001022,3.5T Van,LWB Van,SL3 0BB,E1W 2DA,51.4708096,-0.5147193,51.5084049,-0.0579383,2023-10-12T05:45:00+00:00,2023-10-12T06:45:00+00:00,2023-10-12T07:15:00+00:00,2023-10-12 08:15:00+00:00,32.0,51.508221481527,-0.057310971369193,2023-10-12 07:31:00+00:00,0
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231121-265042,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,OX16 2AA,53.293412,-1.0740077,52.0816323,-1.329315,2023-11-23T04:39:18+00:00,2023-11-23T05:38:18+00:00,2023-11-23T08:25:00+00:00,2023-11-23 08:55:00+00:00,135.95,52.0807247,-1.32985189,2023-11-23 09:05:00+00:00,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231130-268103,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.7463673,-1.734186,51.399350000000005,-1.2314503,2023-12-04T19:00:00+00:00,2023-12-04T19:30:00+00:00,2023-12-05T02:00:00+00:00,2023-12-05 02:30:00+00:00,263.38,51.398870064119,-1.23072848089476,2023-12-05 00:09:00+00:00,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231130-268103,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.7463673,-1.734186,51.399350000000005,-1.2314503,2023-12-04T19:00:00+00:00,2023-12-04T19:30:00+00:00,2023-12-05T02:00:00+00:00,2023-12-05 02:30:00+00:00,263.38,51.3989719352094,-1.23147712762804,2023-12-05 00:38:00+00:00,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231130-268103,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.7463673,-1.734186,51.399350000000005,-1.2314503,2023-12-04T19:00:00+00:00,2023-12-04T19:30:00+00:00,2023-12-05T02:00:00+00:00,2023-12-05 02:30:00+00:00,263.38,51.3988508462638,-1.23078274976382,2023-12-05 00:40:00+00:00,0
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231130-268103,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.7463673,-1.734186,51.399350000000005,-1.2314503,2023-12-04T19:00:00+00:00,2023-12-04T19:30:00+00:00,2023-12-05T02:00:00+00:00,2023-12-05 02:30:00+00:00,263.38,51.398982976990496,-1.23148711443004,2023-12-05 00:41:00+00:00,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231016-253353,CAUK001009,3.5T Van,LWB Van,EN1 1TX,DE74 2TR,51.651687499999994,-0.0543498,52.826340900000005,-1.3489658,2023-10-19T16:15:00+00:00,2023-10-19T17:15:00+00:00,2023-10-19T19:45:00+00:00,2023-10-19 20:00:00+00:00,157.81,52.825367450078495,-1.34963930297308,2023-10-19 17:53:00+00:00,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231031-258081,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,DE74 2UT,SL1 4PY,52.8511385,-1.3432201,51.5260636,-0.6280884,2023-11-01T13:00:00+00:00,2023-11-01T13:30:00+00:00,2023-11-01T18:30:00+00:00,2023-11-01 19:00:00+00:00,155.34,51.526287996858,-0.628649036370066,2023-11-01 14:35:00+00:00,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231031-258081,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,DE74 2UT,SL1 4PY,52.8511385,-1.3432201,51.5260636,-0.6280884,2023-11-01T13:00:00+00:00,2023-11-01T13:30:00+00:00,2023-11-01T18:30:00+00:00,2023-11-01 19:00:00+00:00,155.34,51.5251172318102,-0.628567617397634,2023-11-01 14:38:00+00:00,0
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231031-258081,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,DE74 2UT,SL1 4PY,52.8511385,-1.3432201,51.5260636,-0.6280884,2023-11-01T13:00:00+00:00,2023-11-01T13:30:00+00:00,2023-11-01T18:30:00+00:00,2023-11-01 19:00:00+00:00,155.34,51.5251683667322,-0.628489430200547,2023-11-01 15:20:00+00:00,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231018-253985,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,B66 1QG,52.8004987,-1.6633227,52.5050324,-1.996827,2023-10-20T07:00:00+00:00,2023-10-20T07:00:00+00:00,2023-10-20T10:30:00+00:00,2023-10-20 11:00:00+00:00,39.88,52.5044761616559,-1.99584081357805,2023-10-20 08:30:00+00:00,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231018-253985,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,B66 1QG,52.8004987,-1.6633227,52.5050324,-1.996827,2023-10-20T07:00:00+00:00,2023-10-20T07:00:00+00:00,2023-10-20T10:30:00+00:00,2023-10-20 11:00:00+00:00,39.88,52.5045309858015,-1.99664448378506,2023-10-20 08:32:00+00:00,0
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231018-253985,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,B66 1QG,52.8004987,-1.6633227,52.5050324,-1.996827,2023-10-20T07:00:00+00:00,2023-10-20T07:00:00+00:00,2023-10-20T10:30:00+00:00,2023-10-20 11:00:00+00:00,39.88,52.504477962177695,-1.99590606081613,2023-10-20 08:34:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272058,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-12-16T03:20:00+00:00,2023-12-16T05:00:00+00:00,2023-12-16T10:37:00+00:00,2023-12-16 13:33:00+00:00,265.7,51.3986771511594,-1.23236982991912,2023-12-16 09:06:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272058,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-12-16T03:20:00+00:00,2023-12-16T05:00:00+00:00,2023-12-16T10:37:00+00:00,2023-12-16 13:33:00+00:00,265.7,51.3991224973053,-1.23223263893613,2023-12-16 09:14:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272058,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-12-16T03:20:00+00:00,2023-12-16T05:00:00+00:00,2023-12-16T10:37:00+00:00,2023-12-16 13:33:00+00:00,265.7,51.3996220543366,-1.2306135704647,2023-12-16 09:16:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272058,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-12-16T03:20:00+00:00,2023-12-16T05:00:00+00:00,2023-12-16T10:37:00+00:00,2023-12-16 13:33:00+00:00,265.7,51.3987763273257,-1.23078850916349,2023-12-16 09:18:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272058,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.7668466,-1.7405195,51.399350000000005,-1.2314503,2023-12-16T03:20:00+00:00,2023-12-16T05:00:00+00:00,2023-12-16T10:37:00+00:00,2023-12-16 13:33:00+00:00,265.7,51.39898337496209,-1.23143018267601,2023-12-16 09:22:00+00:00,0
761f4ba9-6b78-46bf-a925-28366e334228,SEZHUK-231205-270028,CAUK000940,Tractor Unit,Box,S18 1PF,HP2 7PZ,53.3041857,-1.4821585,51.770668099999995,-0.4395288,2023-12-21T09:00:00+00:00,2023-12-21T09:30:00+00:00,2023-12-21T15:30:00+00:00,2023-12-21 16:00:00+00:00,184.72,51.7710912544925,-0.438694352817814,2023-12-21 17:17:00+00:00,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231205-270066,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.5977931,-2.1295579,52.602483,-1.1921419,2023-12-06T10:00:00+00:00,2023-12-06T10:30:00+00:00,2023-12-06T16:30:00+00:00,2023-12-06 17:00:00+00:00,127.32,52.6024064,-1.1914083,2023-12-06 20:16:00+00:00,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231205-270066,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.5977931,-2.1295579,52.602483,-1.1921419,2023-12-06T10:00:00+00:00,2023-12-06T10:30:00+00:00,2023-12-06T16:30:00+00:00,2023-12-06 17:00:00+00:00,127.32,52.6028031,-1.1918121,2023-12-06 20:17:00+00:00,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231205-270066,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.5977931,-2.1295579,52.602483,-1.1921419,2023-12-06T10:00:00+00:00,2023-12-06T10:30:00+00:00,2023-12-06T16:30:00+00:00,2023-12-06 17:00:00+00:00,127.32,52.6028046,-1.1917175,2023-12-06 20:25:00+00:00,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231205-270066,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,OL16 4NZ,LE19 1WY,53.5977931,-2.1295579,52.602483,-1.1921419,2023-12-06T10:00:00+00:00,2023-12-06T10:30:00+00:00,2023-12-06T16:30:00+00:00,2023-12-06 17:00:00+00:00,127.32,52.60251166666671,-1.19245333333333,2023-12-06 20:28:00+00:00,1
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231018-253961,CAUK000295,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,NR13 4LQ,55.003473,-3.0428608,52.6363523,1.45664,2023-10-19T06:00:00+00:00,2023-10-19T14:00:00+00:00,2023-10-23T08:02:00+00:00,2023-10-23 08:30:00+00:00,396.37,52.63536169,1.45635994,2023-10-19 09:20:00+00:00,0
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231018-253961,CAUK000295,Tractor Unit,Curtain-Side 13.6M Trailer,DG16 5HT,NR13 4LQ,55.003473,-3.0428608,52.6363523,1.45664,2023-10-19T06:00:00+00:00,2023-10-19T14:00:00+00:00,2023-10-23T08:02:00+00:00,2023-10-23 08:30:00+00:00,396.37,52.63552073,1.45638961,2023-10-19 09:22:00+00:00,0
e9c98f2d-327b-46b9-b3de-0c2e069e262d,SEZHUK-231212-272768,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN11 9HE,NN6 7TZ,53.4361926,-1.0624788,52.3521906,-1.1406201,2023-12-14T05:00:00+00:00,2023-12-14T05:59:00+00:00,2023-12-14T10:55:00+00:00,2023-12-14 11:25:00+00:00,120.75,52.3518981933594,-1.14006996154785,2023-12-14 08:54:00+00:00,0
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231109-261143,CAUK001009,3.5T Van,LWB Van,DE74 2TR,EN1 1TX,52.826340900000005,-1.3489658,51.651687499999994,-0.0543498,2023-11-23T04:45:00+00:00,2023-11-23T05:45:00+00:00,2023-11-23T08:15:00+00:00,2023-11-23 09:15:00+00:00,157.81,51.6524885,-0.0537618,2023-11-23 08:32:00+00:00,0
b145965f-b287-43cb-af63-751b918f0ec8,SEZHUK-231116-263727,CAUK000894,Tractor Unit,Curtain-Side 13.6M Trailer,ML4 3NW,CV2 2TA,55.821403999999994,-4.036143399999999,52.430298099999995,-1.428602,2023-11-17T12:00:00+00:00,2023-11-17T12:30:00+00:00,2023-11-20T09:30:00+00:00,2023-11-20 10:00:00+00:00,414.09,52.4312819535188,-1.42942604539099,2023-11-20 06:33:00+00:00,0
b145965f-b287-43cb-af63-751b918f0ec8,SEZHUK-231116-263727,CAUK000894,Tractor Unit,Curtain-Side 13.6M Trailer,ML4 3NW,CV2 2TA,55.821403999999994,-4.036143399999999,52.430298099999995,-1.428602,2023-11-17T12:00:00+00:00,2023-11-17T12:30:00+00:00,2023-11-20T09:30:00+00:00,2023-11-20 10:00:00+00:00,414.09,52.4299107949258,-1.42835917681183,2023-11-20 06:34:00+00:00,0
b145965f-b287-43cb-af63-751b918f0ec8,SEZHUK-231116-263727,CAUK000894,Tractor Unit,Curtain-Side 13.6M Trailer,ML4 3NW,CV2 2TA,55.821403999999994,-4.036143399999999,52.430298099999995,-1.428602,2023-11-17T12:00:00+00:00,2023-11-17T12:30:00+00:00,2023-11-20T09:30:00+00:00,2023-11-20 10:00:00+00:00,414.09,52.4299626463831,-1.42938111454395,2023-11-20 06:42:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.7410181,-0.21977712,2023-10-07 13:10:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.74108285,-0.22049631,2023-10-07 13:11:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.741107,-0.2197389,2023-10-07 13:17:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.741033,-0.2204603,2023-10-07 13:23:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.7414664,-0.2208672,2023-10-07 13:24:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.74096546,-0.21980682,2023-10-07 13:40:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.74113494,-0.22051404,2023-10-07 13:41:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.742357,-0.2208204,2023-10-07 18:43:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231006-250783,CAUK000428,Tractor Unit,40ft Container,AL10 8XF,AL10 8XF,51.74173940000001,-0.2203427,51.74173940000001,-0.2203427,2023-10-07T14:00:00+00:00,2023-10-07T14:30:00+00:00,2023-10-07T19:48:00+00:00,2023-10-07 20:33:01+00:00,0.0,51.74094435,-0.21981905,2023-10-07 18:50:00+00:00,0
22ea5531-3b70-47df-b7f0-d569684fb731,SEZHUK-231109-261440,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,NN9 5DB,CW9 7WA,52.3226305,-0.622341,53.2473969,-2.475082,2023-11-13T06:30:00+00:00,2023-11-13T07:00:00+00:00,2023-11-13T11:50:00+00:00,2023-11-13 12:20:00+00:00,161.91,53.2465482836622,-2.47526053417692,2023-11-13 13:44:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266562,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-01T22:19:00+00:00,2023-12-02T01:00:01+00:00,2023-12-02T05:51:00+00:00,2023-12-02 08:46:01+00:00,238.85,51.7712872223328,-0.439220540233566,2023-12-02 12:06:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266562,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-01T22:19:00+00:00,2023-12-02T01:00:01+00:00,2023-12-02T05:51:00+00:00,2023-12-02 08:46:01+00:00,238.85,51.770141748026305,-0.438774825306489,2023-12-02 12:07:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266562,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.7668466,-1.7405195,51.770668099999995,-0.4395288,2023-12-01T22:19:00+00:00,2023-12-02T01:00:01+00:00,2023-12-02T05:51:00+00:00,2023-12-02 08:46:01+00:00,238.85,51.771474594323905,-0.43933384825191,2023-12-02 13:24:00+00:00,1
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231018-254092,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.7463673,-1.734186,51.399350000000005,-1.2314503,2023-10-24T19:00:00+00:00,2023-10-24T19:30:00+00:00,2023-10-25T02:00:00+00:00,2023-10-25 02:30:00+00:00,263.38,51.398810994902306,-1.23088227615631,2023-10-25 00:24:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-274942,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.7668466,-1.7405195,51.601708599999995,-2.5206575,2023-12-19T01:20:00+00:00,2023-12-19T03:00:00+00:00,2023-12-19T08:15:00+00:00,2023-12-19 12:22:00+00:00,246.64,51.60242099,-2.5202063,2023-12-19 07:14:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-274942,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.7668466,-1.7405195,51.601708599999995,-2.5206575,2023-12-19T01:20:00+00:00,2023-12-19T03:00:00+00:00,2023-12-19T08:15:00+00:00,2023-12-19 12:22:00+00:00,246.64,51.6022219,-2.5212342,2023-12-19 07:15:00+00:00,0
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231220-276116,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.7861166,-2.6201587,53.29541030000001,-1.0662826,2023-12-21T22:47:00+00:00,2023-12-21T23:47:00+00:00,2023-12-22T05:15:00+00:00,2023-12-22 05:45:00+00:00,198.29,53.29500717,-1.06723408,2023-12-22 22:16:00+00:00,1
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269156,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.7668466,-1.7405195,51.601708599999995,-2.5206575,2023-12-07T03:20:00+00:00,2023-12-07T05:00:01+00:00,2023-12-07T10:15:00+00:00,2023-12-07 14:22:01+00:00,246.64,51.6021828291508,-2.52083981012619,2023-12-07 12:45:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269156,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.7668466,-1.7405195,51.601708599999995,-2.5206575,2023-12-07T03:20:00+00:00,2023-12-07T05:00:01+00:00,2023-12-07T10:15:00+00:00,2023-12-07 14:22:01+00:00,246.64,51.6023861259492,-2.52014161214232,2023-12-07 13:56:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269156,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.7668466,-1.7405195,51.601708599999995,-2.5206575,2023-12-07T03:20:00+00:00,2023-12-07T05:00:01+00:00,2023-12-07T10:15:00+00:00,2023-12-07 14:22:01+00:00,246.64,51.6023092982654,-2.52154364201989,2023-12-07 13:57:00+00:00,0
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231203-269156,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.7668466,-1.7405195,51.601708599999995,-2.5206575,2023-12-07T03:20:00+00:00,2023-12-07T05:00:01+00:00,2023-12-07T10:15:00+00:00,2023-12-07 14:22:01+00:00,246.64,51.6022776340438,-2.52164166062866,2023-12-07 14:01:00+00:00,0
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231025-256274,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.483083099999995,-0.0456059,52.826340900000005,-1.3489658,2023-11-07T15:30:00+00:00,2023-11-07T16:30:00+00:00,2023-11-07T19:45:00+00:00,2023-11-07 20:00:00+00:00,174.05,52.8256335747218,-1.34989382711967,2023-11-07 19:54:00+00:00,0
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231204-269576,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,ST4 4FA,53.5143531,-2.3559438,52.9834097,-2.1812862,2023-12-05T10:00:00+00:00,2023-12-05T10:30:00+00:00,2023-12-05T16:30:00+00:00,2023-12-05 17:00:00+00:00,60.23,52.9831050140442,-2.18212421853032,2023-12-05 10:06:00+00:00,0
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231024-256041,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.5007522,-2.6337343,52.602483,-1.1921419,2023-10-25T10:00:00+00:00,2023-10-25T10:30:00+00:00,2023-10-25T16:30:00+00:00,2023-10-25 17:00:00+00:00,139.06,52.6027017073418,-1.19172708839048,2023-10-25 21:09:00+00:00,1
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231024-256041,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,WN4 8DE,LE19 1WY,53.5007522,-2.6337343,52.602483,-1.1921419,2023-10-25T10:00:00+00:00,2023-10-25T10:30:00+00:00,2023-10-25T16:30:00+00:00,2023-10-25 17:00:00+00:00,139.06,52.6025671928969,-1.19176845655522,2023-10-25 21:41:00+00:00,1
